name,type,start_time,duration,"mosi","miso"
"SPI","result",1.45517098,0.00078063,0xDF,0x00
"SPI","result",1.45823994,0.00078062,0x07,0x00
"SPI","result",1.46130908,0.00078062,0x01,0x00
"SPI","result",1.46437809,0.00078063,0x01,0x00
"SPI","result",1.46744692,0.00078063,0xBF,0x00
"SPI","result",1.47970432,0.00078062,0x01,0x00
"SPI","result",1.48279312,0.00078063,0xF4,0x00
"SPI","result",1.48586107,0.00078063,0xB4,0x00
"SPI","result",1.48893004,0.00078061,0x3B,0x00
"SPI","result",1.49199849,0.00078062,0x1F,0x00
"SPI","result",1.49506738,0.00078062,0xDF,0x00
"SPI","result",1.49813639,0.00078062,0x07,0x00
"SPI","result",1.50120528,0.00078063,0x01,0x00
"SPI","result",1.50427455,0.00078062,0x01,0x00
"SPI","result",1.50734363,0.00078062,0xBF,0x00
"SPI","result",1.51960077,0.00078063,0x01,0x00
"SPI","result",1.52268802,0.00078063,0xF4,0x00
"SPI","result",1.52575735,0.00078063,0xB4,0x00
"SPI","result",1.52882593,0.00078063,0x3B,0x00
"SPI","result",1.53189526,0.00078062,0x1F,0x00
"SPI","result",1.53496383,0.00078064,0xDF,0x00
"SPI","result",1.53803298,0.00078062,0x07,0x00
"SPI","result",1.54110174,0.00078063,0x01,0x00
"SPI","result",1.54417069,0.00078064,0x01,0x00
"SPI","result",1.54723958,0.00078063,0xBF,0x00
"SPI","result",1.55949685,0.00078063,0x01,0x00
"SPI","result",1.56258448,0.00078063,0xFE,0x00
"SPI","result",1.56565356,0.00078062,0xBE,0x00
"SPI","result",1.56872232,0.00078063,0x3B,0x00
"SPI","result",1.57179165,0.00078063,0x1F,0x00
"SPI","result",1.57486072,0.00078064,0xD9,0x00
"SPI","result",1.57792924,0.00078063,0x07,0x00
"SPI","result",1.58099838,0.00078063,0x01,0x00
"SPI","result",1.58406709,0.00078062,0x01,0x00
"SPI","result",1.58713654,0.00078063,0xB9,0x00
"SPI","result",1.59939344,0.00078062,0x01,0x00
"SPI","result",1.60248075,0.00078062,0xFE,0x00
"SPI","result",1.60555032,0.00078063,0xBE,0x00
"SPI","result",1.60861865,0.00078063,0x3B,0x00
"SPI","result",1.61172263,0.00078063,0x1F,0x00
"SPI","result",1.61479721,0.00078062,0xD9,0x00
"SPI","result",1.61794676,0.00078063,0x07,0x00
"SPI","result",1.62089609,0.00078062,0x01,0x00
"SPI","result",1.62396504,0.00078063,0x01,0x00
"SPI","result",1.62703431,0.00078062,0xB9,0x00
"SPI","result",1.63928977,0.00078063,0x01,0x00
"SPI","result",1.6423772,0.00078063,0xFE,0x00
"SPI","result",1.64544616,0.00078062,0xBE,0x00
"SPI","result",1.64851536,0.00078062,0x3B,0x00
"SPI","result",1.65158494,0.00078062,0x1F,0x00
"SPI","result",1.65465333,0.00078062,0xD9,0x00
"SPI","result",1.65772204,0.00078061,0x07,0x00
"SPI","result",1.66079111,0.00078062,0x01,0x00
"SPI","result",1.66386,0.00078063,0x01,0x00
"SPI","result",1.66692889,0.00078063,0xB9,0x00
"SPI","result",1.67918754,0.00078062,0x01,0x00
"SPI","result",1.6822736,0.00078062,0xFE,0x00
"SPI","result",1.68534248,0.00078063,0xBE,0x00
"SPI","result",1.68841144,0.00078062,0x3B,0x00
"SPI","result",1.69148046,0.00078062,0x1F,0x00
"SPI","result",1.69454954,0.00078062,0xD9,0x00
"SPI","result",1.69761842,0.00078063,0x07,0x00
"SPI","result",1.70068751,0.00078062,0x01,0x00
"SPI","result",1.7037564,0.00078062,0x01,0x00
"SPI","result",1.70682516,0.00078062,0xB9,0x00
"SPI","result",1.71908237,0.00078062,0x01,0x00
"SPI","result",1.72217024,0.00078063,0xFE,0x00
"SPI","result",1.72523888,0.00078063,0xBE,0x00
"SPI","result",1.72830933,0.00078063,0x3B,0x00
"SPI","result",1.73137692,0.00078062,0x1F,0x00
"SPI","result",1.73444581,0.00078062,0xD9,0x00
"SPI","result",1.73751476,0.00078062,0x07,0x00
"SPI","result",1.74058428,0.00078062,0x01,0x00
"SPI","result",1.74365323,0.00078062,0x01,0x00
"SPI","result",1.74672318,0.00078062,0xB9,0x00
"SPI","result",1.75897882,0.00078063,0x01,0x00
"SPI","result",1.76206632,0.00078063,0xFE,0x00
"SPI","result",1.76513559,0.00078062,0xBE,0x00
"SPI","result",1.76820429,0.00078063,0x3B,0x00
"SPI","result",1.77127355,0.00078063,0x1F,0x00
"SPI","result",1.77434213,0.00078063,0xD9,0x00
"SPI","result",1.77741215,0.00078062,0x07,0x00
"SPI","result",1.7804801,0.00078063,0x01,0x00
"SPI","result",1.78354918,0.00078063,0x01,0x00
"SPI","result",1.78661795,0.00078062,0xB9,0x00
"SPI","result",1.79887559,0.00078063,0x01,0x00
