name,type,start_time,duration,"mosi","miso"
"SPI","result",1.29287193,0.00078075,0x00,0x00
"SPI","result",1.29595963,0.00078075,0x38,0x00
"SPI","result",1.29902898,0.00078076,0xF1,0x00
"SPI","result",1.30209776,0.00078075,0xB9,0x00
"SPI","result",1.30516611,0.00078075,0xF1,0x00
"SPI","result",1.30823508,0.00078075,0x57,0x00
"SPI","result",1.31130424,0.00078075,0xC1,0x00
"SPI","result",1.31437427,0.00078075,0x49,0x00
"SPI","result",1.31744175,0.00078075,0x01,0x00
"SPI","result",1.32051066,0.00078074,0xDF,0x00
"SPI","result",1.33276781,0.00078075,0x00,0x00
"SPI","result",1.33585526,0.00078075,0x38,0x00
"SPI","result",1.33892448,0.00078076,0xF1,0x00
"SPI","result",1.34199346,0.00078074,0xB9,0x00
"SPI","result",1.34506193,0.00078074,0xF1,0x00
"SPI","result",1.34813083,0.00078075,0x57,0x00
"SPI","result",1.35119974,0.00078075,0xC1,0x00
"SPI","result",1.3542694,0.00078075,0x49,0x00
"SPI","result",1.35733768,0.00078076,0x01,0x00
"SPI","result",1.36040647,0.00078075,0xDF,0x00
"SPI","result",1.37266344,0.00078074,0x00,0x00
"SPI","result",1.3757512,0.00078075,0x38,0x00
"SPI","result",1.3788203,0.00078075,0xF1,0x00
"SPI","result",1.38188895,0.00078075,0xB9,0x00
"SPI","result",1.38495774,0.00078075,0xF1,0x00
"SPI","result",1.38802721,0.00078075,0x57,0x00
"SPI","result",1.39109555,0.00078075,0xC1,0x00
"SPI","result",1.39416453,0.00078074,0x49,0x00
"SPI","result",1.39723337,0.00078076,0x01,0x00
"SPI","result",1.40030241,0.00078075,0xDF,0x00
"SPI","result",1.41255925,0.00078075,0x00,0x00
"SPI","result",1.41564726,0.00078075,0x38,0x00
"SPI","result",1.4187158,0.00078076,0xF1,0x00
"SPI","result",1.42178502,0.00078075,0xB9,0x00
"SPI","result",1.42485399,0.00078075,0xF1,0x00
"SPI","result",1.42792315,0.00078075,0x57,0x00
"SPI","result",1.43099206,0.00078075,0xC1,0x00
"SPI","result",1.43406072,0.00078074,0x49,0x00
"SPI","result",1.43712919,0.00078075,0x01,0x00
"SPI","result",1.44019823,0.00078074,0xDF,0x00
"SPI","result",1.45245512,0.00078076,0x00,0x00
"SPI","result",1.45554289,0.00078075,0x38,0x00
"SPI","result",1.45861155,0.00078076,0xF1,0x00
"SPI","result",1.4616807,0.00078075,0xB9,0x00
"SPI","result",1.46475006,0.00078074,0xF1,0x00
"SPI","result",1.46781946,0.00078075,0x57,0x00
"SPI","result",1.47088738,0.00078074,0xC1,0x00
"SPI","result",1.4739561,0.00078074,0x49,0x00
"SPI","result",1.47702544,0.00078075,0x01,0x00
"SPI","result",1.4800941,0.00078075,0xDF,0x00
"SPI","result",1.49235113,0.00078075,0x00,0x00
"SPI","result",1.49543852,0.00078074,0x38,0x00
"SPI","result",1.49850793,0.00078075,0xF1,0x00
"SPI","result",1.50157646,0.00078075,0xB9,0x00
"SPI","result",1.50464556,0.00078075,0xF1,0x00
"SPI","result",1.50771409,0.00078075,0x57,0x00
"SPI","result",1.51078306,0.00078075,0xC1,0x00
"SPI","result",1.51385222,0.00078075,0x49,0x00
"SPI","result",1.51692113,0.00078076,0x01,0x00
"SPI","result",1.51998985,0.00078076,0xDF,0x00
"SPI","result",1.53224732,0.00078074,0x00,0x00
"SPI","result",1.53533427,0.00078075,0x38,0x00
"SPI","result",1.53840324,0.00078076,0xF1,0x00
"SPI","result",1.54147278,0.00078075,0xB9,0x00
"SPI","result",1.54454112,0.00078075,0xF1,0x00
"SPI","result",1.5476101,0.00078075,0x57,0x00
"SPI","result",1.550679,0.00078075,0xC1,0x00
"SPI","result",1.5537481,0.00078075,0x49,0x00
"SPI","result",1.5568167,0.00078075,0x01,0x00
"SPI","result",1.55988567,0.00078075,0xDF,0x00
"SPI","result",1.57214251,0.00078075,0x00,0x00
"SPI","result",1.57523096,0.00078074,0x38,0x00
"SPI","result",1.5783008,0.00078076,0xF1,0x00
"SPI","result",1.58136809,0.00078075,0xB9,0x00
"SPI","result",1.58443681,0.00078075,0xF1,0x00
"SPI","result",1.58750572,0.00078075,0x57,0x00
"SPI","result",1.59057519,0.00078075,0xC1,0x00
"SPI","result",1.59364435,0.00078075,0x49,0x00
"SPI","result",1.59671257,0.00078075,0x01,0x00
"SPI","result",1.59978148,0.00078075,0xDF,0x00
"SPI","result",1.61203957,0.00078075,0x00,0x00
"SPI","result",1.61512627,0.00078075,0x38,0x00
"SPI","result",1.61819531,0.00078075,0xF1,0x00
"SPI","result",1.62126528,0.00078075,0xB9,0x00
"SPI","result",1.62433294,0.00078074,0xF1,0x00
"SPI","result",1.62740159,0.00078076,0x57,0x00
"SPI","result",1.63047101,0.00078074,0xC1,0x00
"SPI","result",1.63353935,0.00078074,0x49,0x00
"SPI","result",1.63660901,0.00078075,0x01,0x00
"SPI","result",1.63967723,0.00078076,0xDF,0x00
"SPI","result",1.65193413,0.00078075,0x00,0x00
"SPI","result",1.65502258,0.00078076,0x38,0x00
"SPI","result",1.65809212,0.00078075,0xF1,0x00
"SPI","result",1.6611599,0.00078076,0xB9,0x00
"SPI","result",1.66422988,0.00078074,0xF1,0x00
"SPI","result",1.66729741,0.00078075,0x57,0x00
"SPI","result",1.67036657,0.00078075,0xC1,0x00
"SPI","result",1.67343548,0.00078074,0x49,0x00
"SPI","result",1.67650463,0.00078075,0x01,0x00
"SPI","result",1.67957311,0.00078075,0xDF,0x00
"SPI","result",1.69183045,0.00078074,0x00,0x00
"SPI","result",1.69492239,0.00078075,0x38,0x00
"SPI","result",1.69798669,0.00078075,0xF1,0x00
"SPI","result",1.70105647,0.00078074,0xB9,0x00
"SPI","result",1.70412525,0.00078075,0xF1,0x00
"SPI","result",1.70719335,0.00078075,0x57,0x00
"SPI","result",1.71026232,0.00078075,0xC1,0x00
"SPI","result",1.71333247,0.00078075,0x49,0x00
"SPI","result",1.71639995,0.00078075,0x01,0x00
"SPI","result",1.71946899,0.00078074,0xDF,0x00
"SPI","result",1.73172576,0.00078075,0x00,0x00
"SPI","result",1.73481353,0.00078074,0x38,0x00
